,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,city,latitude,longitude,address
366,8M_4nfD5jr5M7WsrYg4P5w,qdoba-mexican-eats-lansing,QDOBA Mexican Eats,https://s3-media2.fl.yelpcdn.com/bphoto/wYdb4Di42roQjdNbLEzTWg/o.jpg,False,https://www.yelp.com/biz/qdoba-mexican-eats-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,22,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 42.7364594, 'longitude': -84.5089087}","['pickup', 'delivery']",$$,"{'address1': '301 N Clippert St', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['301 N Clippert St', 'Lansing, MI 48912']}",+15176642994,(517) 664-2994,4961.658437721479,Lansing,42.7364594,-84.5089087,"301 N Clippert St, Lansing, MI 48912"
368,C0gXkfvZzXCSC7EiJGwdlw,biggby-coffee-lansing,BIGGBY COFFEE,https://s3-media2.fl.yelpcdn.com/bphoto/TVveRsz5eZFi19ups3DIWA/o.jpg,False,https://www.yelp.com/biz/biggby-coffee-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 42.739712, 'longitude': -84.621431}",['delivery'],$$,"{'address1': '536 Elmwood Dr', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['536 Elmwood Dr', 'Lansing, MI 48917']}",+15173214146,(517) 321-4146,4494.774666879085,Lansing,42.739712,-84.621431,"536 Elmwood Dr, Lansing, MI 48917"
371,11bDv_27g0xQy4wYJwZJjA,mikhos-hookah-lounge-lansing-2,Mikhos Hookah Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/5xnMris9Wr-KxlIpWWtGsg/o.jpg,False,https://www.yelp.com/biz/mikhos-hookah-lounge-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,16,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",2.5,"{'latitude': 42.6933573, 'longitude': -84.5481749}","['pickup', 'delivery']",$$,"{'address1': '3824 S Cedar St', 'address2': None, 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['3824 S Cedar St', 'Lansing, MI 48910']}",+15177211181,(517) 721-1181,4253.163324562384,Lansing,42.6933573,-84.5481749,"3824 S Cedar St, Lansing, MI 48910"
373,3OnDwQu5ZQhoh4pv33mH5Q,happys-pizza-lansing,Happy's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/js-HTJdlRxpuX3Ch5jHW2Q/o.jpg,False,https://www.yelp.com/biz/happys-pizza-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,25,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'latitude': 42.74033, 'longitude': -84.54728}","['pickup', 'delivery']",$,"{'address1': '400 E Saginaw St', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['400 E Saginaw St', 'Lansing, MI 48906']}",+15173721111,(517) 372-1111,2180.356663589806,Lansing,42.74033,-84.54728,"400 E Saginaw St, Lansing, MI 48906"
374,YjjJfWA3Xvq1KvPnjqYoRA,mr-leslies-cheesecakes-lansing,Mr Leslie's Cheesecakes,https://s3-media2.fl.yelpcdn.com/bphoto/PvrJnLF09iSL_9GvHAbUBg/o.jpg,False,https://www.yelp.com/biz/mr-leslies-cheesecakes-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",5.0,"{'latitude': 42.73025, 'longitude': -84.52641}",[],,"{'address1': '1615 E Kalamazoo St', 'address2': None, 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['1615 E Kalamazoo St', 'Lansing, MI 48912']}",+15176181763,(517) 618-1763,3442.3089750829886,Lansing,42.73025,-84.52641,"1615 E Kalamazoo St, Lansing, MI 48912"
380,FpARf2Fw4K_aG_UjKgOz7g,dunkin-lansing-3,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/rxM1iZMAMQrTA-DONLQgTw/o.jpg,False,https://www.yelp.com/biz/dunkin-lansing-3?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,58,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 42.7416194550521, 'longitude': -84.505715824944}",['delivery'],$,"{'address1': '3415 E Saginaw St', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['3415 E Saginaw St', 'Lansing, MI 48912']}",+15179936075,(517) 993-6075,5347.6800069557685,Lansing,42.7416194550521,-84.505715824944,"3415 E Saginaw St, Lansing, MI 48912"
383,eJfhqaviP8K8iYheD86SUA,penn-station-east-coast-subs-lansing-2,Penn Station East Coast Subs,https://s3-media2.fl.yelpcdn.com/bphoto/t-tvx9EjLqdlkzMVfM9eMw/o.jpg,False,https://www.yelp.com/biz/penn-station-east-coast-subs-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,16,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 42.7403506422401, 'longitude': -84.6289342222404}","['pickup', 'delivery']",,"{'address1': '5417 W Saginaw Hwy', 'address2': 'Ste B', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['5417 W Saginaw Hwy', 'Ste B', 'Lansing, MI 48917']}",+15179771423,(517) 977-1423,5103.779842280908,Lansing,42.7403506422401,-84.6289342222404,"5417 W Saginaw Hwy, Ste B, Lansing, MI 48917"
387,1IPgF0jj76aj_VHX5wcnXQ,marcos-pizza-lansing-2,Marco's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/gt9aL2TkXc6scBCGCQeyrw/o.jpg,False,https://www.yelp.com/biz/marcos-pizza-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,11,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 42.6895, 'longitude': -84.54841}","['pickup', 'delivery']",,"{'address1': '4320 S Cedar St', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['4320 S Cedar St', 'Lansing, MI 48910']}",+15173944444,(517) 394-4444,4620.629900869448,Lansing,42.6895,-84.54841,"4320 S Cedar St, Lansing, MI 48910"
388,3-CK8cPw1OM_pgGvP6eUuw,gregorys-lansing,Gregory's,https://s3-media1.fl.yelpcdn.com/bphoto/JawoH29AnhiN8jZRlcJcMw/o.jpg,False,https://www.yelp.com/biz/gregorys-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,8,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'latitude': 42.7588729858398, 'longitude': -84.5665969848633}",['delivery'],$,"{'address1': '2510 N Martin Luther King Jr Blvd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['2510 N Martin Luther King Jr Blvd', 'Lansing, MI 48906']}",+15173237122,(517) 323-7122,3402.3168505435297,Lansing,42.7588729858398,-84.5665969848633,"2510 N Martin Luther King Jr Blvd, Lansing, MI 48906"
389,JrXTFWkdXiA0zR9Jbn2R1g,bob-evans-lansing-2,Bob Evans,https://s3-media4.fl.yelpcdn.com/bphoto/GCO45sFnuKLin3nHF6YVmQ/o.jpg,False,https://www.yelp.com/biz/bob-evans-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,25,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",2.0,"{'latitude': 42.6611807028821, 'longitude': -84.5402795}","['pickup', 'delivery']",$$,"{'address1': '900 American Rd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['900 American Rd', 'Lansing, MI 48911']}",+15173947676,(517) 394-7676,7815.449350021792,Lansing,42.6611807028821,-84.5402795,"900 American Rd, Lansing, MI 48911"
391,I4J9hGrbNqdaRFg4AMEHlQ,great-harvest-bread-lansing-lansing,Great Harvest Bread - Lansing,https://s3-media1.fl.yelpcdn.com/bphoto/_r2fGTiiqLEEfkIhLWWSRg/o.jpg,False,https://www.yelp.com/biz/great-harvest-bread-lansing-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,10,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",3.0,"{'latitude': 42.7409078, 'longitude': -84.6377077}","['pickup', 'delivery']",$,"{'address1': '6137 W Saginaw Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['6137 W Saginaw Hwy', 'Lansing, MI 48917']}",+15173271088,(517) 327-1088,5828.201938287133,Lansing,42.7409078,-84.6377077,"6137 W Saginaw Hwy, Lansing, MI 48917"
393,Z4r32FwcvsPqgGWi56kbZg,world-buffet-and-grill-lansing,World Buffet & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/AANJElb3DvDjPPvLR5Btlg/o.jpg,False,https://www.yelp.com/biz/world-buffet-and-grill-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,21,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",2.5,"{'latitude': 42.74245, 'longitude': -84.62032}",[],$,"{'address1': '5002 W Saginaw Hwy', 'address2': 'Ste 3', 'address3': None, 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['5002 W Saginaw Hwy', 'Ste 3', 'Lansing, MI 48917']}",+15173276688,(517) 327-6688,4504.755571666855,Lansing,42.74245,-84.62032,"5002 W Saginaw Hwy, Ste 3, Lansing, MI 48917"
399,Ds8iqh2uLqeB6hnm87H6cg,krispys-pizza-lansing,Krispy's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/WZNp-0h47ZkWHQBmYNjCDg/o.jpg,False,https://www.yelp.com/biz/krispys-pizza-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,5,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 42.6950035095215, 'longitude': -84.6039428710938}","['pickup', 'delivery']",$$$,"{'address1': '3700 S Waverly Rd', 'address2': 'Ste E', 'address3': '', 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['3700 S Waverly Rd', 'Ste E', 'Lansing, MI 48911']}",+15177632424,(517) 763-2424,4721.430611886925,Lansing,42.6950035095215,-84.6039428710938,"3700 S Waverly Rd, Ste E, Lansing, MI 48911"
400,FuSxhT6pAguRvQxTc6pnVg,tropical-smoothie-cafe-lansing-4,Tropical Smoothie Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/uW63Ux6BvlhtDMULwbjzNg/o.jpg,False,https://www.yelp.com/biz/tropical-smoothie-cafe-lansing-4?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,17,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 42.6629897, 'longitude': -84.538916}","['delivery', 'pickup']",,"{'address1': '6527 S Cedar St', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48911', 'country': 'US', 'state': 'MI', 'display_address': ['6527 S Cedar St', 'Lansing, MI 48911']}",+15174832679,(517) 483-2679,7658.173020633136,Lansing,42.6629897,-84.538916,"6527 S Cedar St, Lansing, MI 48911"
403,VtegIyOnBC9FwefUWgjfIw,cake-art-lansing,Cake Art,https://s3-media4.fl.yelpcdn.com/bphoto/h2WjWs8hkutuxT6qSI9vdw/o.jpg,False,https://www.yelp.com/biz/cake-art-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,2,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,"{'latitude': 42.6955223083496, 'longitude': -84.5384674072266}",[],,"{'address1': '3532 S Pennsylvania Ave', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['3532 S Pennsylvania Ave', 'Lansing, MI 48910']}",+15173942969,(517) 394-2969,4401.118316705474,Lansing,42.6955223083496,-84.5384674072266,"3532 S Pennsylvania Ave, Lansing, MI 48910"
406,QLzFYrzEoXqYR382khtcVw,sir-pizza-lansing-21,Sir Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/KPPS92ypnarN-9AYs8-jdQ/o.jpg,False,https://www.yelp.com/biz/sir-pizza-lansing-21?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,13,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 42.726958921461566, 'longitude': -84.6432034217857}",['delivery'],$,"{'address1': '6418 W St Joseph Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['6418 W St Joseph Hwy', 'Lansing, MI 48917']}",+15173232833,(517) 323-2833,6092.841546595893,Lansing,42.726958921461566,-84.6432034217857,"6418 W St Joseph Hwy, Lansing, MI 48917"
407,dOGhNM16fBKt8hYjJNVBJw,panera-bread-lansing-2,Panera Bread,https://s3-media4.fl.yelpcdn.com/bphoto/daTxyplQSAQZGkhCsoJVTQ/o.jpg,False,https://www.yelp.com/biz/panera-bread-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,33,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",1.5,"{'latitude': 42.742463, 'longitude': -84.626881}","['delivery', 'pickup']",$,"{'address1': '5212 West Saginaw Highway', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['5212 West Saginaw Highway', 'Lansing, MI 48917']}",+15177039340,(517) 703-9340,5010.83600146178,Lansing,42.742463,-84.626881,"5212 West Saginaw Highway, Lansing, MI 48917"
410,q2BIHfA4psDRRbTZsuSttw,dairy-queen-lansing-2,Dairy Queen,https://s3-media3.fl.yelpcdn.com/bphoto/5KCRdd9xH0RZefK3i5nXzg/o.jpg,False,https://www.yelp.com/biz/dairy-queen-lansing-2?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,9,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.5,"{'latitude': 42.6927719, 'longitude': -84.5481644}",['delivery'],$,"{'address1': '3906 S Cedar St', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['3906 S Cedar St', 'Lansing, MI 48910']}",+15178820611,(517) 882-0611,4293.067690221818,Lansing,42.6927719,-84.5481644,"3906 S Cedar St, Lansing, MI 48910"
411,skrGBt4D4AA_o3UbnSyepg,biggby-coffee-lansing-11,BIGGBY COFFEE,,False,https://www.yelp.com/biz/biggby-coffee-lansing-11?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 42.726056, 'longitude': -84.64193}",['delivery'],$,"{'address1': '6333 W St Joe Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['6333 W St Joe Hwy', 'Lansing, MI 48917']}",+15172035813,(517) 203-5813,5992.253213907159,Lansing,42.726056,-84.64193,"6333 W St Joe Hwy, Lansing, MI 48917"
414,HCdbJBHud4qx9eFaH239wg,subway-lansing-46,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/Os5Q4qS-GqIL_bCO_gYAbA/o.jpg,False,https://www.yelp.com/biz/subway-lansing-46?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 42.7414022, 'longitude': -84.6032713392459}","['delivery', 'pickup']",$,"{'address1': '3908 W Saginaw Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['3908 W Saginaw Hwy', 'Lansing, MI 48917']}",+15173232201,(517) 323-2201,3181.7221015209648,Lansing,42.7414022,-84.6032713392459,"3908 W Saginaw Hwy, Lansing, MI 48917"
415,eDn45KwRFd4Ml9lMr2oiyA,dominos-pizza-lansing-7,Domino's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/GNHW7GuRQ5NS5SIAvK4w9w/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-lansing-7?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,8,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 42.7314504843336, 'longitude': -84.5525288779711}",[],$,"{'address1': '234 S Washington Sq', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48933', 'country': 'US', 'state': 'MI', 'display_address': ['234 S Washington Sq', 'Lansing, MI 48933']}",+15173723030,(517) 372-3030,1361.128282465404,Lansing,42.7314504843336,-84.5525288779711,"234 S Washington Sq, Lansing, MI 48933"
418,JRsS5qQsZy_cJHmWNnFOaw,subway-lansing-47,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/MTEPxhTC-N0K042oQWedRQ/o.jpg,False,https://www.yelp.com/biz/subway-lansing-47?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 42.6836233167213, 'longitude': -84.5473957274299}","['delivery', 'pickup']",$,"{'address1': '5025 S Cedar St', 'address2': 'Ste 2', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['5025 S Cedar St', 'Ste 2', 'Lansing, MI 48910']}",+15173937370,(517) 393-7370,5262.856695892227,Lansing,42.6836233167213,-84.5473957274299,"5025 S Cedar St, Ste 2, Lansing, MI 48910"
419,UTSJl1KKLaYOUbWVMNY4cA,burger-king-lansing-8,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/R6Q252aVIw9toG2-GaoNLw/o.jpg,False,https://www.yelp.com/biz/burger-king-lansing-8?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 42.741159779162274, 'longitude': -84.5460134}",['delivery'],$,"{'address1': '505 E Saginaw St', 'address2': None, 'address3': None, 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['505 E Saginaw St', 'Lansing, MI 48906']}",+15172347018,(517) 234-7018,2335.805903387793,Lansing,42.741159779162274,-84.5460134,"505 E Saginaw St, Lansing, MI 48906"
421,cdQWhx_IeRdoyOe2zcEIZw,u-like-chinese-restaurant-lansing,U Like Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/n0SVbjQs23MwbAsB72mNhA/o.jpg,False,https://www.yelp.com/biz/u-like-chinese-restaurant-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,30,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 42.68365, 'longitude': -84.5474799}","['delivery', 'pickup']",$,"{'address1': '5025 S Cedar St', 'address2': 'Ste 3', 'address3': '', 'city': 'Lansing', 'zip_code': '48910', 'country': 'US', 'state': 'MI', 'display_address': ['5025 S Cedar St', 'Ste 3', 'Lansing, MI 48910']}",+15178828588,(517) 882-8588,5258.864994602304,Lansing,42.68365,-84.5474799,"5025 S Cedar St, Ste 3, Lansing, MI 48910"
423,-mVUCe70LWaNyoIta-m0Lg,grand-woods-park-lansing,Grand Woods Park,,False,https://www.yelp.com/biz/grand-woods-park-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,3,"[{'alias': 'discgolf', 'title': 'Disc Golf'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,"{'latitude': 42.757011, 'longitude': -84.609133}",[],,"{'address1': '4500 W Willow Hwy', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['4500 W Willow Hwy', 'Lansing, MI 48917']}",,,4596.261679659116,Lansing,42.757011,-84.609133,"4500 W Willow Hwy, Lansing, MI 48917"
424,JftrgqDBjakPkTV69YwM3Q,classic-pubs-lansing,Classic Pubs,,False,https://www.yelp.com/biz/classic-pubs-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,5,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 42.781562, 'longitude': -84.541534}",['delivery'],$,"{'address1': '16219 S US 27', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48906', 'country': 'US', 'state': 'MI', 'display_address': ['16219 S US 27', 'Lansing, MI 48906']}",+15174846700,(517) 484-6700,6321.629805679493,Lansing,42.781562,-84.541534,"16219 S US 27, Lansing, MI 48906"
426,FfoYEk-TBHEXE8voVhQ3Dg,nori-japan-lansing,Nori Japan,https://s3-media2.fl.yelpcdn.com/bphoto/uCBqx1M39w4pz9APNrcqiA/o.jpg,False,https://www.yelp.com/biz/nori-japan-lansing?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,2,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 42.7435755517299, 'longitude': -84.6284931437204}",[],,"{'address1': '5330 W Saginaw Hwy', 'address2': '', 'address3': 'Lansing Mall', 'city': 'Lansing', 'zip_code': '48917', 'country': 'US', 'state': 'MI', 'display_address': ['5330 W Saginaw Hwy', 'Lansing Mall', 'Lansing, MI 48917']}",,,5175.2187514137795,Lansing,42.7435755517299,-84.6284931437204,"5330 W Saginaw Hwy, Lansing Mall, Lansing, MI 48917"
428,di5-GKpYk2kt-8YArF3ouw,mcdonalds-lansing-3,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/OjX4WqQDroAsLzFn9qBqEg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-lansing-3?adjust_creative=6fCTf1lUtMWYPrIG5SnEew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6fCTf1lUtMWYPrIG5SnEew,26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 42.7404458258356, 'longitude': -84.5061425864697}",['delivery'],$,"{'address1': '3220 E Saginaw Rd', 'address2': '', 'address3': '', 'city': 'Lansing', 'zip_code': '48912', 'country': 'US', 'state': 'MI', 'display_address': ['3220 E Saginaw Rd', 'Lansing, MI 48912']}",+15173328226,(517) 332-8226,5279.377316940621,Lansing,42.7404458258356,-84.5061425864697,"3220 E Saginaw Rd, Lansing, MI 48912"
